variant,size,n_seeds,traditional_setup_s,meta_setup_s,setup_speedup,traditional_wall_s,meta_wall_s,wall_reduction_fraction,krylov_ratio,velocity_field_relative_error,meta_full_fallbacks,traditional_velocity_fallbacks,meta_velocity_fallbacks,production_eligible
pure_iterative,8,3,0.07596127192179362,0.11290717124938965,0.6727763266162268,2.2938737074534097,2.1520210107167563,0.06183980237261366,0.9417697841542355,1.028641086048647e-09,0.0,0.0,0.0,True
pure_iterative,16,3,0.7171286741892496,0.5129194259643555,1.3981312422335226,33.95017774899801,15.611473639806112,0.5389111681828147,0.7148697165285842,4.98763506666426e-09,0.0,0.0,0.0,True
pure_iterative,32,1,5.841341972351074,5.1114678382873535,1.142791494958965,242.27957606315613,244.2563693523407,-0.0081591412751576,0.8755984541137111,4.915910230353912e-08,0.0,0.0,0.0,True
schur_optimized_lu,16,1,0.711195707321167,0.5078282356262207,1.4004650734793562,5.0028650760650635,2.9726319313049316,0.4058140913040542,0.48484848484848486,7.531420192991283e-09,0.0,0.0,0.0,True
schur_optimized_lu,32,3,5.934764305750529,3.6703829765319824,1.6169332583811409,21.84451699256897,16.062976280848186,0.26629365509275643,0.9316325117646066,3.6429910692404224e-08,0.0,0.0,0.0,True
schur_optimized_lu,64,1,78.06939721107483,34.43023705482483,2.26746615443749,201.82219290733337,99.12071394920349,0.5088710883509489,2.428486646884273,3.415587317090886e-07,0.0,6.0,0.0,False
